closestWord,word2vec,key_word
tighter,0.287728488445282,closer
bolder,0.28486502170562744,closer
dishonest,0.2762870788574219,closer
aloof,0.27539026737213135,closer
aroma,0.27507394552230835,closer
goodbye's,0.33628779649734497,harder
smarter,0.3358113169670105,harder
loving's,0.33239027857780457,harder
larger,0.33151471614837646,harder
hard,0.2924361526966095,harder
figer,0.2884208858013153,harder
thigh,0.28395041823387146,harder
bigger,0.2810516953468323,harder
motherfuck,0.27906110882759094,harder
weaker,0.27509576082229614,harder
strokes,0.36967676877975464,different
ludicrous,0.3317989110946655,different
jaded,0.3185257613658905,different
schoo-o-o-o-o-l,0.2956104576587677,different
changed,0.29553109407424927,different
cameraman,0.29261863231658936,different
school's,0.2875663638114929,different
area,0.2842754125595093,different
wembley,0.27916479110717773,different
celebrating,0.27802351117134094,different
decks,0.3111397624015808,check
vatore,0.2956194579601288,check
lance,0.2885388731956482,check
zit,0.2786175310611725,check
zoovier,0.2722459137439728,check
bout',0.2674868404865265,check
millimeter,0.2650836706161499,check
woo-hoo,0.2617425322532654,check
tgod,0.2565351128578186,check
tickets,0.25644052028656006,check
girlies,0.4252870976924896,zoning
a-a-a-a,0.40638571977615356,zoning
messed-up,0.3671242296695709,zoning
nuthin,0.3651427626609802,zoning
woo-ooh-ooh-ooh,0.36272576451301575,zoning
profane,0.360576868057251,zoning
me:,0.3599582016468048,zoning
phenomenon,0.35162580013275146,zoning
teenagers',0.34868431091308594,zoning
grady,0.34362104535102844,zoning
highlands,0.41333094239234924,enfold
mountaineer,0.40967491269111633,enfold
ble,0.38984331488609314,enfold
ãã¿ãã®ãã,0.3892909288406372,enfold
sun'll,0.3817444443702698,enfold
peacefully,0.379783570766449,enfold
chariot,0.37440168857574463,enfold
savior's,0.37075912952423096,enfold
yon,0.3702678084373474,enfold
otra,0.3686524033546448,enfold
me:,0.4100794196128845,velvet
ble,0.3677772879600525,velvet
enfold,0.36495107412338257,velvet
câmon,0.35484516620635986,velvet
hogtied,0.3535850942134857,velvet
snortin,0.3522055745124817,velvet
pa',0.3512189984321594,velvet
harã­a,0.34557127952575684,velvet
vente,0.3438432812690735,velvet
shirtsleeves,0.3411673307418823,velvet
stressin',0.30840733647346497,stressing
bomin',0.29128149151802063,stressing
waning,0.28698086738586426,stressing
wraith,0.28629636764526367,stressing
adolescence,0.28271883726119995,stressing
sign-to,0.27847594022750854,stressing
asking,0.2680947482585907,stressing
feining,0.26767316460609436,stressing
prob,0.26712489128112793,stressing
whoa-oh-oh-oh-oh-oh-oh-oh-oh-oh,0.2664664685726166,stressing
anthill,0.4044380187988281,softly
lauryn,0.34249013662338257,softly
persuade,0.33768653869628906,softly
he-ey,0.3209041953086853,softly
me:,0.3164243698120117,softly
forty-three,0.3151847720146179,softly
aflame,0.31011563539505005,softly
t-turn,0.308197945356369,softly
puedo,0.3049749732017517,softly
fauntleroy,0.3041100800037384,softly
villa,0.3979583978652954,suite
pajamas,0.321938157081604,suite
balla,0.32144981622695923,suite
yah-yah,0.32082438468933105,suite
hotel,0.31921249628067017,suite
sign-to,0.3130992650985718,suite
penthouse,0.29783618450164795,suite
chilled,0.29624253511428833,suite
dc,0.2885916829109192,suite
strobe,0.28579163551330566,suite
menu,0.3224719762802124,service
mortal,0.31768372654914856,service
champ,0.2989632189273834,service
community,0.2866031527519226,service
car,0.28568339347839355,service
motel,0.28372180461883545,service
wi-fi,0.27749061584472656,service
fare,0.27637454867362976,service
back-backyard,0.2718724310398102,service
addresses,0.27082550525665283,service
chariot,0.4848601222038269,sweet
sensations,0.3987428545951843,sweet
caroline,0.38500112295150757,sweet
cody,0.3768848180770874,sweet
discreet,0.36881935596466064,sweet
birdland,0.3566371500492096,sweet
disposition,0.3564321994781494,sweet
peppermint,0.34960663318634033,sweet
yah-yah,0.3476382791996002,sweet
holly,0.33919721841812134,sweet
lumiã¨re,0.37943094968795776,love
y-o-u,0.3644844591617584,love
baby,0.35969167947769165,love
lacing,0.3497137129306793,love
half-life,0.34176385402679443,love
ally,0.3416743576526642,love
intelligence,0.3256077468395233,love
ha-ha-ha-ha,0.325497031211853,love
high-speed,0.3228659927845001,love
include,0.322194367647171,love
embarrassed,0.3468925952911377,hangover
ah-ah-ah-ah,0.3409336805343628,hangover
feat,0.3182808458805084,hangover
calgon,0.31701916456222534,hangover
sensations,0.314723402261734,hangover
airway,0.31441402435302734,hangover
downers,0.31201857328414917,hangover
puffin',0.3034690022468567,hangover
naked,0.30275940895080566,hangover
effortless,0.30233362317085266,hangover
incessantly,0.4517873525619507,heartbreaker
-oam,0.3412104547023773,heartbreaker
heartbreaking,0.33981695771217346,heartbreaker
faker,0.3305678367614746,heartbreaker
laurel,0.32090598344802856,heartbreaker
roman,0.3162030577659607,heartbreaker
aroused,0.3089137375354767,heartbreaker
indefinitely,0.3073483109474182,heartbreaker
university,0.30610427260398865,heartbreaker
chariot,0.3054809272289276,heartbreaker
fooling,0.4777824580669403,incessantly
heartbreaker,0.45178741216659546,incessantly
chariot,0.4340541362762451,incessantly
woo-oo,0.4249850809574127,incessantly
shoodoodoo,0.4050864279270172,incessantly
hanna,0.3988572359085083,incessantly
heave-ho,0.39630529284477234,incessantly
naysayers,0.390627920627594,incessantly
restart,0.38942950963974,incessantly
b-b-better,0.38334017992019653,incessantly
poison's,0.4220009744167328,cure
consuming,0.31887882947921753,cure
sufferin',0.3006071448326111,cure
november,0.29854530096054077,cure
advils,0.29587826132774353,cure
poppas,0.29521721601486206,cure
diagnosed,0.29312947392463684,cure
realizing,0.2798320949077606,cure
bomin',0.27746307849884033,cure
lioness,0.2769336700439453,cure
bm's,0.33663052320480347,ya
outchea,0.33528226613998413,ya
familia,0.3086612820625305,ya
description,0.3086346983909607,ya
estar,0.3079511225223541,ya
you-you,0.3074950873851776,ya
tienes,0.30742043256759644,ya
aquã­,0.30577337741851807,ya
temor,0.29863953590393066,ya
espacio,0.2934914529323578,ya
drumming,0.3199566900730133,run
da-da-da-da-da-da-da,0.30742812156677246,run
relay,0.3069905638694763,run
b-b-better,0.29359203577041626,run
outrun,0.291412353515625,run
ì´ëë¡,0.28918200731277466,run
zit,0.285749614238739,run
rudolph,0.28554707765579224,run
runnin',0.28458157181739807,run
ëë§ì³,0.28389930725097656,run
survivor,0.3091782331466675,known
incessantly,0.30585527420043945,known
cool,0.29847925901412964,known
prey,0.2949635684490204,known
macking,0.283596396446228,known
'rase,0.2793258726596832,known
reppin,0.2772822976112366,known
recruitin',0.27611154317855835,known
ta-ta-ra,0.2760605812072754,known
acted,0.2725365161895752,known
naysayers,0.3756875991821289,game
conversatin',0.3491559624671936,game
ohhhh,0.33310577273368835,game
students,0.31996771693229675,game
shooo-do-do-do-do,0.31638196110725403,game
servin,0.3089490532875061,game
played,0.30782628059387207,game
nobu,0.3076608180999756,game
tryn,0.3069261312484741,game
belated,0.3050691783428192,game
timing's,0.36080262064933777,gone
you-u-u,0.33644577860832214,gone
dicky,0.3319464921951294,gone
magic's,0.32776668667793274,gone
knockoff,0.31173771619796753,gone
scoo-do-do-do-do,0.30820098519325256,gone
nonchalant,0.2984587550163269,gone
daisies,0.29602181911468506,gone
bungee,0.2953428030014038,gone
brain's,0.28801918029785156,gone
playground,0.3638524115085602,fair
divorcee,0.3436466455459595,fair
bummer,0.3187698721885681,fair
la',0.3184269666671753,fair
plumber,0.3017504811286926,fair
traumatized,0.29325202107429504,fair
capo',0.28778204321861267,fair
ah-ah-ah-ah-ah,0.28644248843193054,fair
servin,0.2835400700569153,fair
royals,0.2833232581615448,fair
tweedle-dum,0.37442728877067566,really
meanie,0.37382805347442627,really
tweedle-dee,0.36209169030189514,really
kickback,0.32727718353271484,really
stere-stereotype,0.32169485092163086,really
alarms,0.3213077187538147,really
calgon,0.3087922930717468,really
dreamworld,0.30856162309646606,really
'xanny,0.3050406873226166,really
way-oh-oh,0.30271807312965393,really
whoa-oh-oh-oh-oh-oh,0.3968923091888428,tonight
tension,0.3179910182952881,tonight
daaaaa,0.30597320199012756,tonight
savior's,0.30381089448928833,tonight
woah-oh,0.3003285229206085,tonight
shirtsleeves,0.3002208173274994,tonight
ooh-wee-hoo,0.299585223197937,tonight
juana',0.29663142561912537,tonight
poundin',0.2958899438381195,tonight
highlands,0.29404282569885254,tonight
should've-should've-should've,0.39259079098701477,let
i-island,0.37446266412734985,let
free-fallin',0.35819652676582336,let
no-no-no-no-no-no,0.34738191962242126,let
la-da-da-duh-duh-duh-na,0.33393043279647827,let
go,0.33033663034439087,let
snicker,0.3301045298576355,let
unwrap,0.32881325483322144,let
enkosini,0.32553374767303467,let
ga,0.3213001489639282,let
stepfather,0.3700721859931946,avoiding
'caine,0.3585631847381592,avoiding
wrecks,0.33676767349243164,avoiding
rhyming,0.3348351716995239,avoiding
carter,0.3324967622756958,avoiding
rewinds,0.3241962492465973,avoiding
bleak,0.3184439539909363,avoiding
prom,0.31650251150131226,avoiding
whaw,0.31490612030029297,avoiding
murdering,0.3138605058193207,avoiding
poot,0.3770543932914734,honesty
two-edged,0.35133451223373413,honesty
sou-ou-ou-oul,0.34385359287261963,honesty
clarity-,0.3315136432647705,honesty
situation:,0.33028748631477356,honesty
pleasing,0.3278449773788452,honesty
o-o-on,0.32043397426605225,honesty
'nileef,0.31874459981918335,honesty
smooches,0.3141501545906067,honesty
console,0.3122536242008209,honesty
pretends,0.3769356310367584,apologies
fuckery,0.36313173174858093,apologies
reminder,0.3022342920303345,apologies
stunt,0.29971855878829956,apologies
anna's,0.28887736797332764,apologies
moth,0.28825587034225464,apologies
fallout,0.2868175506591797,apologies
obtain,0.2837868928909302,apologies
rejoice,0.2818681597709656,apologies
whoa-whoa-ah,0.2803964912891388,apologies
spare,0.3030163049697876,sympathy
tappahannock,0.2853345274925232,sympathy
gooder,0.28282180428504944,sympathy
condition,0.28107011318206787,sympathy
situation:,0.2799450755119324,sympathy
galileo,0.2794894576072693,sympathy
mc,0.2761293053627014,sympathy
belonged,0.2750117778778076,sympathy
influence,0.27168160676956177,sympathy
side-ide-ide-ide-ide,0.2709595561027527,sympathy
wrongs,0.3434651494026184,right
heel,0.32860225439071655,right
sars,0.3226316571235657,right
companion,0.31564995646476746,right
roxanne,0.31520068645477295,right
clarity-,0.31415894627571106,right
ledge,0.3059276342391968,right
oh-na-na,0.29624509811401367,right
filter,0.291850209236145,right
ooh-ooh-ooh-ooh-ooh-ooh-ooh-ooh-ooh,0.2911171317100525,right
caves,0.3715968430042267,sea
sipping,0.3470543622970581,sea
lighthouse,0.32996866106987,sea
hermoso,0.3122549057006836,sea
hurricanes,0.30406633019447327,sea
echoing,0.3027237057685852,sea
desert,0.2941824197769165,sea
câmon,0.2918587327003479,sea
pa',0.28946131467819214,sea
fountain,0.2873833179473877,sea
clarity-,0.4178016483783722,shining
rappin,0.34424060583114624,shining
brightly,0.33980870246887207,shining
fates,0.32766246795654297,shining
savior's,0.31751084327697754,shining
bough,0.3094909191131592,shining
ooouohh,0.3071436285972595,shining
guiding,0.30322104692459106,shining
frontin,0.29929959774017334,shining
lovelight,0.299014151096344,shining
'merica,0.3690008521080017,america
towns,0.3256196081638336,america
spills,0.30724450945854187,america
savior's,0.30440613627433777,america
eric,0.2953541874885559,america
nifty,0.2952929139137268,america
libro,0.2896151542663574,america
martini,0.2845357656478882,america
cåur,0.28392189741134644,america
americans,0.2836760878562927,america
luckiest,0.40673720836639404,brotherhood
galaxies,0.3922896385192871,brotherhood
wholy,0.37690532207489014,brotherhood
masihlanganeni,0.3714107871055603,brotherhood
nehw,0.3674355447292328,brotherhood
hunger,0.3642718195915222,brotherhood
redeeming,0.36362674832344055,brotherhood
conclusion,0.3632834553718567,brotherhood
encourage,0.3601015508174896,brotherhood
câmon,0.35705530643463135,brotherhood
m-i-a-i-m-i-a,0.34617823362350464,grain
m-i-a-mi-m-i-m-i-a-i-m-i-a,0.33694779872894287,grain
thinner,0.32811596989631653,grain
m-i-a-i-m-i-m-i-a-i-m-i-a,0.3239183723926544,grain
ññð¹,0.3230225741863251,grain
fingernails,0.321982204914093,grain
rice,0.31621935963630676,grain
confessed,0.3147580027580261,grain
m-i-a-mi-m-i-m-i-a-mi,0.3119698166847229,grain
empezamo',0.30938011407852173,grain
lavish,0.3173832893371582,amber
heartless,0.3147951364517212,amber
cole,0.31107306480407715,amber
angelina,0.30556848645210266,amber
balla,0.3007839024066925,amber
suffocate,0.2988262176513672,amber
suspects,0.29799336194992065,amber
mãºsica,0.29161375761032104,amber
rose,0.28884443640708923,amber
usual,0.28769469261169434,amber
tallest,0.3514367938041687,thee
britt,0.3394465148448944,thee
fare,0.3278985023498535,thee
praise,0.32409149408340454,thee
infant,0.3211507797241211,thee
rejoice,0.3191553056240082,thee
surrounding,0.31279587745666504,thee
redeeming,0.31267911195755005,thee
thy,0.31211596727371216,thee
proclaim,0.31168046593666077,thee
miracles,0.35326269268989563,believe
hastily,0.3415706753730774,believe
believe-lieve,0.3281022310256958,believe
grayest,0.32419589161872864,believe
hologram,0.3223688006401062,believe
douse,0.3142498731613159,believe
breathe,0.30414286255836487,believe
knockoff,0.30138084292411804,believe
dudududuuu,0.29545050859451294,believe
busin',0.2931163012981415,believe
herald,0.3856424391269684,miracles
tal,0.38356876373291016,miracles
'merica,0.3766152858734131,miracles
mmm-mm,0.37383630871772766,miracles
ëª°ë¼,0.37235939502716064,miracles
achieve,0.3716035485267639,miracles
harã­a,0.36010611057281494,miracles
dahh-dum,0.35787761211395264,miracles
ta-dah-da,0.3576996922492981,miracles
tkn,0.35351133346557617,miracles
miracles,0.3716035485267639,achieve
fittest,0.3277502954006195,achieve
la-da-da-duh-duh-duh-na,0.3195735514163971,achieve
dahh-dum,0.31672513484954834,achieve
ich,0.31633973121643066,achieve
untold,0.3112061321735382,achieve
sic,0.3038039803504944,achieve
i-i-i've,0.30331137776374817,achieve
casket,0.30263519287109375,achieve
creature,0.29711100459098816,achieve
illusions,0.33579665422439575,somehow
scarf,0.32513484358787537,somehow
sister's,0.3163028657436371,somehow
mosaic,0.31207817792892456,somehow
someway,0.3073303699493408,somehow
foresee,0.29217755794525146,somehow
gooder,0.29155072569847107,somehow
weep,0.28601008653640747,somehow
grayest,0.27735862135887146,somehow
flutters,0.27386724948883057,somehow
dahh-dum,0.4713936746120453,kill
killed,0.38007256388664246,kill
feline,0.3292250633239746,kill
spaghetti,0.30184775590896606,kill
dum,0.2989642024040222,kill
amityville,0.2982240319252014,kill
tahh-dum,0.2893068790435791,kill
ta-dah-da,0.2767191529273987,kill
tweak,0.26529937982559204,kill
license,0.2629002630710602,kill
yonder,0.3270045518875122,hope
know:,0.3015540838241577,hope
sight's,0.2995567321777344,hope
rejoices,0.2991899251937866,hope
drive-by,0.2975519299507141,hope
daaaaa,0.2926754951477051,hope
rainbow's,0.2847175598144531,hope
do-o-o-o,0.2806583046913147,hope
glimmer,0.27781468629837036,hope
self-obsessed,0.27689188718795776,hope
cos,0.32541221380233765,knows
mobile,0.3141223192214966,knows
befriended,0.3133702874183655,knows
understands,0.31202030181884766,knows
camila,0.3076438307762146,knows
everybody,0.3053344190120697,knows
sees,0.2972725033760071,knows
vibing,0.2966116964817047,knows
arrangements,0.2943621277809143,knows
asshole,0.28367143869400024,knows
dayz,0.35528773069381714,hard
down-do-down,0.3343920409679413,hard
payoff,0.3162737488746643,hard
outchea,0.2987082302570343,hard
harder,0.2924361228942871,hard
zzz's,0.2916584014892578,hard
hustled,0.290058970451355,hard
arcade,0.2864372432231903,hard
juliano,0.2852891981601715,hard
young'n,0.28249314427375793,hard
even,0.3462648391723633,though
insurance,0.3301829993724823,though
mozart,0.32954519987106323,though
'oh,0.31707844138145447,though
roster,0.2971389889717102,though
suggest,0.2959447503089905,though
brrt,0.2863977551460266,though
arrangements,0.28250962495803833,though
torso,0.2820224165916443,though
dotted,0.27981287240982056,though
hermoso,0.43381184339523315,beautiful
messed-up,0.42150992155075073,beautiful
sia,0.36371123790740967,beautiful
para,0.3497070074081421,beautiful
mhmmm,0.3326655626296997,beautiful
magnify,0.3223786950111389,beautiful
bouquet,0.30391156673431396,beautiful
gusta,0.303480863571167,beautiful
inferno,0.3005548119544983,beautiful
seventeenth,0.2966822683811188,beautiful
shepherds,0.32340312004089355,mountains
câmon,0.318844735622406,mountains
midwest,0.31640130281448364,mountains
parks,0.302747905254364,mountains
fa-fa-family,0.30248814821243286,mountains
brotherhood,0.30183932185173035,mountains
anguish,0.2994177043437958,mountains
michigan,0.2985917031764984,mountains
twirls,0.2962534725666046,mountains
crumble,0.29494139552116394,mountains
vase,0.37030693888664246,flowers
blooming,0.3528240919113159,flowers
tree's,0.334109902381897,flowers
bloom,0.32123178243637085,flowers
died,0.32040244340896606,flowers
lined,0.31707096099853516,flowers
hollowing,0.3143065869808197,flowers
bees,0.2964625656604767,flowers
grays,0.29620301723480225,flowers
ponytail,0.2935459017753601,flowers
declare,0.3933727741241455,gazing
lazing,0.3701287508010864,gazing
barren,0.35283493995666504,gazing
howling,0.34679198265075684,gazing
wayward,0.3453288972377777,gazing
câmon,0.3428593873977661,gazing
k-mart,0.34182125329971313,gazing
enchanting,0.33813491463661194,gazing
loverman,0.3361855447292328,gazing
fahrenheit,0.33401599526405334,gazing
oa,0.4037751853466034,misty
glories,0.34804654121398926,misty
f-u-n-n-y,0.3467422425746918,misty
volver,0.346341073513031,misty
remplis,0.342713862657547,misty
au,0.34079888463020325,misty
shoodoodoo,0.33833780884742737,misty
precise,0.331786572933197,misty
deadliness,0.329959511756897,misty
tai,0.32639479637145996,misty
fuego,0.4387446641921997,halo
fazos,0.3832578659057617,halo
astronauts,0.34271860122680664,halo
grrah,0.3415642976760864,halo
quintana,0.3288920521736145,halo
rainbow,0.3265712261199951,halo
bg,0.3240560293197632,halo
lasso,0.32267579436302185,halo
violet,0.3156255781650543,halo
'merica,0.31003695726394653,halo
ez,0.6174119710922241,wider
e-z,0.4017057716846466,wider
widers,0.38409483432769775,wider
wireless,0.3590337634086609,wider
yeaahh,0.33820831775665283,wider
smokey,0.3347334861755371,wider
oooooooh-ooooooh-ahhhhh-ahhh,0.3305070996284485,wider
girlies,0.32257628440856934,wider
insulated,0.319313645362854,wider
hyperventilate,0.31919267773628235,wider
entity,0.3507665991783142,gently
hillside,0.326761394739151,gently
chime,0.3166528642177582,gently
eases,0.3121870160102844,gently
gentle,0.3043075501918793,gently
ara,0.3008369207382202,gently
whitikina,0.3007656931877136,gently
mata,0.29830408096313477,gently
unto,0.2955136299133301,gently
temor,0.2954174876213074,gently
ruins,0.31871166825294495,free
set,0.31253281235694885,free
heyah,0.2974923253059387,free
flutters,0.2893981337547302,free
whoa-whoa-whoa-whoa-whoa-whoa-whoa,0.28102225065231323,free
bonfires,0.2763780951499939,free
reigns,0.2737688422203064,free
woodwork,0.27241161465644836,free
concept,0.27044224739074707,free
nuke,0.2691754400730133,free
nutshell,0.3770064413547516,serenity
reverie,0.3687780499458313,serenity
numbered,0.3610759675502777,serenity
ruoy,0.36084505915641785,serenity
vanishing,0.3590497374534607,serenity
possess,0.3582534193992615,serenity
endures,0.35448938608169556,serenity
nwo,0.3528335988521576,serenity
th-th-thunder,0.34893715381622314,serenity
sight's,0.34883004426956177,serenity
inhibited,0.496499240398407,rained
limited,0.4925326704978943,rained
spire,0.4133385419845581,rained
unmistakable,0.3891455829143524,rained
lovelight,0.3854793906211853,rained
ivy,0.3684447407722473,rained
vanishing,0.3582138419151306,rained
mata,0.35772785544395447,rained
th-th-thunder,0.355385422706604,rained
tika,0.35360002517700195,rained
you-ou-ou-ou,0.3306044936180115,soar
ripcord,0.3289848864078522,soar
flutters,0.32530146837234497,soar
foot,0.32429423928260803,soar
wouldnât,0.3238527178764343,soar
